2022-04-19 15:05:44 train.py[line:151] INFO YuiConfigPro(RANDOM_SEED=233, DATASET_DIR='D:/A日常/大学/毕业设计/dataset/maestro-v3.0.0/', DATAMETA_NAME='maestro-v3.0.0_tinymp3.csv', WORKSPACE='D:/A日常/大学/毕业设计/code/yui/', MAX_INPUTS_LENGTH=512, MAX_TARGETS_LENGTH=1024, PROGRAM_GRANULARITY='flat', SAMPLE_RATE=16000, FRAME_SIZE=128, HOP_WIDTH=128, NUM_MEL_BINS=256, FFT_SIZE=2048, MEL_LO_HZ=20.0, MEL_HI_HZ=8000.0, PAD_ID=0, ENCODED_EOS_ID=1, ENCODED_UNK_ID=2, EXTRA_IDS=100, DECODED_EOS_ID=-1, DECODED_INVALID_ID=-2, STEPS_PER_SECOND=100, MAX_SHIFT_SECONDS=10, NUM_VELOCITY_BINS=127, CUDA=True, BATCH_SIZE=4, NUM_WORKERS=3, NUM_EPOCHS=160, TRAIN_ITERATION=600, LEARNING_RATE=0.001, OVERFIT_PATIENCE=8)
2022-04-19 15:05:44 train.py[line:153] INFO Using GPU.
2022-04-19 15:05:44 train.py[line:154] INFO GPU number: 1
2022-04-19 15:05:44 train.py[line:177] INFO The model has 4,641,792 trainable parameters
2022-04-19 15:05:45 train.py[line:225] INFO resume training with epoch=60, lr=0.002
2022-04-19 15:05:45 train.py[line:255] INFO -------train loop starts, start_time=1650351945.724s-------
2022-04-19 15:06:02 train.py[line:78] INFO train: epoch=60, iteration=20, loss=2.1497278213500977, lr=[0.002], in 17.223s
2022-04-19 15:21:53 train.py[line:78] INFO train: epoch=61, iteration=240, loss=3.208836555480957, lr=[0.002], in 4.472s
2022-04-19 15:21:58 train.py[line:78] INFO train: epoch=61, iteration=260, loss=4.245485782623291, lr=[0.002], in 4.747s
2022-04-19 15:22:03 train.py[line:78] INFO train: epoch=61, iteration=280, loss=4.349367141723633, lr=[0.002], in 4.622s
2022-04-19 15:22:07 train.py[line:78] INFO train: epoch=61, iteration=300, loss=3.699810028076172, lr=[0.002], in 4.485s
2022-04-19 15:22:12 train.py[line:78] INFO train: epoch=61, iteration=320, loss=3.6118786334991455, lr=[0.002], in 4.479s
2022-04-19 15:22:16 train.py[line:78] INFO train: epoch=61, iteration=340, loss=4.3551530838012695, lr=[0.002], in 4.483s
2022-04-19 15:22:21 train.py[line:78] INFO train: epoch=61, iteration=360, loss=3.7938687801361084, lr=[0.002], in 4.516s
2022-04-19 15:22:25 train.py[line:78] INFO train: epoch=61, iteration=380, loss=2.95220685005188, lr=[0.002], in 4.484s
2022-04-19 15:22:30 train.py[line:78] INFO train: epoch=61, iteration=400, loss=4.273379802703857, lr=[0.002], in 4.549s
2022-04-19 15:22:34 train.py[line:78] INFO train: epoch=61, iteration=420, loss=4.393779754638672, lr=[0.002], in 4.506s
2022-04-19 15:22:39 train.py[line:78] INFO train: epoch=61, iteration=440, loss=3.5692102909088135, lr=[0.002], in 4.516s
2022-04-19 15:22:43 train.py[line:78] INFO train: epoch=61, iteration=460, loss=4.03271484375, lr=[0.002], in 4.498s
2022-04-19 15:22:48 train.py[line:78] INFO train: epoch=61, iteration=480, loss=4.350039005279541, lr=[0.002], in 4.497s
2022-04-19 15:22:52 train.py[line:78] INFO train: epoch=61, iteration=500, loss=3.596306085586548, lr=[0.002], in 4.508s
2022-04-19 15:22:57 train.py[line:78] INFO train: epoch=61, iteration=520, loss=3.1612746715545654, lr=[0.002], in 4.909s
2022-04-19 15:23:03 train.py[line:78] INFO train: epoch=61, iteration=540, loss=4.393016338348389, lr=[0.002], in 5.618s
2022-04-19 15:23:08 train.py[line:78] INFO train: epoch=61, iteration=560, loss=4.211516380310059, lr=[0.002], in 5.025s
2022-04-19 15:23:13 train.py[line:78] INFO train: epoch=61, iteration=580, loss=3.5431227684020996, lr=[0.002], in 5.200s
2022-04-19 15:23:17 train.py[line:78] INFO train: epoch=61, iteration=600, loss=4.310489177703857, lr=[0.002], in 4.558s
2022-04-19 15:23:18 train.py[line:86] INFO -------train exits, epoch=61-------
2022-04-19 15:23:38 train.py[line:78] INFO train: epoch=61, iteration=20, loss=4.2746992111206055, lr=[0.002], in 20.370s
2022-04-19 15:23:43 train.py[line:78] INFO train: epoch=61, iteration=40, loss=3.813486337661743, lr=[0.002], in 4.934s
2022-04-19 15:23:48 train.py[line:78] INFO train: epoch=61, iteration=60, loss=3.195241689682007, lr=[0.002], in 4.464s
2022-04-19 15:23:52 train.py[line:78] INFO train: epoch=61, iteration=80, loss=4.558638572692871, lr=[0.002], in 4.467s
2022-04-19 15:23:57 train.py[line:78] INFO train: epoch=61, iteration=100, loss=4.220609664916992, lr=[0.002], in 4.477s
2022-04-19 15:24:02 train.py[line:78] INFO train: epoch=61, iteration=120, loss=3.2072324752807617, lr=[0.002], in 4.936s
2022-04-19 15:24:06 train.py[line:78] INFO train: epoch=61, iteration=140, loss=4.329041481018066, lr=[0.002], in 4.484s
2022-04-19 15:24:11 train.py[line:78] INFO train: epoch=61, iteration=160, loss=4.281964302062988, lr=[0.002], in 4.492s
2022-04-19 15:24:15 train.py[line:78] INFO train: epoch=61, iteration=180, loss=3.6821980476379395, lr=[0.002], in 4.492s
2022-04-19 15:24:20 train.py[line:78] INFO train: epoch=61, iteration=200, loss=3.228623628616333, lr=[0.002], in 4.485s
2022-04-19 15:24:24 train.py[line:78] INFO train: epoch=61, iteration=220, loss=4.458982467651367, lr=[0.002], in 4.484s
2022-04-19 15:24:29 train.py[line:78] INFO train: epoch=61, iteration=240, loss=3.9461069107055664, lr=[0.002], in 4.485s
2022-04-19 15:24:33 train.py[line:78] INFO train: epoch=61, iteration=260, loss=2.9681954383850098, lr=[0.002], in 4.490s
2022-04-19 15:24:38 train.py[line:78] INFO train: epoch=61, iteration=280, loss=4.231933116912842, lr=[0.002], in 4.490s
2022-04-19 15:24:42 train.py[line:78] INFO train: epoch=61, iteration=300, loss=4.337639808654785, lr=[0.002], in 4.487s
2022-04-19 15:24:47 train.py[line:78] INFO train: epoch=61, iteration=320, loss=3.4717798233032227, lr=[0.002], in 4.503s
2022-04-19 15:24:51 train.py[line:78] INFO train: epoch=61, iteration=340, loss=3.427305221557617, lr=[0.002], in 4.844s
2022-04-19 15:24:56 train.py[line:78] INFO train: epoch=61, iteration=360, loss=4.367393970489502, lr=[0.002], in 4.486s
2022-04-19 15:25:00 train.py[line:78] INFO train: epoch=61, iteration=380, loss=3.5995750427246094, lr=[0.002], in 4.482s
2022-04-19 15:25:05 train.py[line:78] INFO train: epoch=61, iteration=400, loss=2.8034543991088867, lr=[0.002], in 4.484s
2022-04-19 15:25:09 train.py[line:78] INFO train: epoch=61, iteration=420, loss=4.208530902862549, lr=[0.002], in 4.488s
2022-04-19 15:25:14 train.py[line:78] INFO train: epoch=61, iteration=440, loss=4.264541149139404, lr=[0.002], in 4.485s
2022-04-19 15:25:18 train.py[line:78] INFO train: epoch=61, iteration=460, loss=3.440112829208374, lr=[0.002], in 4.486s
2022-04-19 15:25:23 train.py[line:78] INFO train: epoch=61, iteration=480, loss=3.892707347869873, lr=[0.002], in 4.482s
2022-04-19 15:25:28 train.py[line:78] INFO train: epoch=61, iteration=500, loss=4.328639984130859, lr=[0.002], in 4.870s
2022-04-19 15:25:32 train.py[line:78] INFO train: epoch=61, iteration=520, loss=3.4125425815582275, lr=[0.002], in 4.506s
2022-04-19 15:25:37 train.py[line:78] INFO train: epoch=61, iteration=540, loss=2.9940598011016846, lr=[0.002], in 4.485s
2022-04-19 15:25:41 train.py[line:78] INFO train: epoch=61, iteration=560, loss=4.418326377868652, lr=[0.002], in 4.484s
2022-04-19 15:25:46 train.py[line:78] INFO train: epoch=61, iteration=580, loss=4.219248294830322, lr=[0.002], in 4.490s
2022-04-19 15:25:50 train.py[line:78] INFO train: epoch=61, iteration=600, loss=3.2643799781799316, lr=[0.002], in 4.482s
2022-04-19 15:25:51 train.py[line:86] INFO -------train exits, epoch=61-------
2022-04-19 15:26:10 train.py[line:78] INFO train: epoch=61, iteration=20, loss=4.252323150634766, lr=[0.002], in 19.703s
2022-04-19 15:26:15 train.py[line:78] INFO train: epoch=61, iteration=40, loss=4.334924697875977, lr=[0.002], in 4.475s
2022-04-19 15:26:19 train.py[line:78] INFO train: epoch=61, iteration=60, loss=3.655345916748047, lr=[0.002], in 4.479s
2022-04-19 15:26:24 train.py[line:78] INFO train: epoch=61, iteration=80, loss=2.9193058013916016, lr=[0.002], in 4.473s
2022-04-19 15:26:28 train.py[line:78] INFO train: epoch=61, iteration=100, loss=4.648497104644775, lr=[0.002], in 4.482s
2022-04-19 15:26:33 train.py[line:78] INFO train: epoch=61, iteration=120, loss=4.221747875213623, lr=[0.002], in 4.493s
2022-04-19 15:26:38 train.py[line:78] INFO train: epoch=61, iteration=140, loss=3.216735601425171, lr=[0.002], in 4.936s
2022-04-19 15:26:43 train.py[line:78] INFO train: epoch=61, iteration=160, loss=4.318905830383301, lr=[0.002], in 4.757s
2022-04-19 15:26:47 train.py[line:78] INFO train: epoch=61, iteration=180, loss=4.291271686553955, lr=[0.002], in 4.646s
2022-04-19 15:26:52 train.py[line:78] INFO train: epoch=61, iteration=200, loss=3.674887180328369, lr=[0.002], in 4.578s
2022-04-19 15:26:56 train.py[line:78] INFO train: epoch=61, iteration=220, loss=2.9712958335876465, lr=[0.002], in 4.527s
2022-04-19 15:27:01 train.py[line:78] INFO train: epoch=61, iteration=240, loss=4.47897481918335, lr=[0.002], in 4.476s
2022-04-19 15:27:05 train.py[line:78] INFO train: epoch=61, iteration=260, loss=4.102324962615967, lr=[0.002], in 4.487s
2022-04-19 15:27:10 train.py[line:78] INFO train: epoch=61, iteration=280, loss=2.8043465614318848, lr=[0.002], in 4.915s
2022-04-19 15:27:15 train.py[line:78] INFO train: epoch=61, iteration=300, loss=4.192493915557861, lr=[0.002], in 4.476s
2022-04-19 15:27:19 train.py[line:78] INFO train: epoch=61, iteration=320, loss=4.328840255737305, lr=[0.002], in 4.484s
2022-04-19 15:27:24 train.py[line:78] INFO train: epoch=61, iteration=340, loss=3.3707690238952637, lr=[0.002], in 4.490s
2022-04-19 15:27:29 train.py[line:78] INFO train: epoch=61, iteration=360, loss=3.2257776260375977, lr=[0.002], in 4.972s
2022-04-19 15:27:33 train.py[line:78] INFO train: epoch=61, iteration=380, loss=4.312403678894043, lr=[0.002], in 4.488s
2022-04-19 15:27:38 train.py[line:78] INFO train: epoch=61, iteration=400, loss=3.5617516040802, lr=[0.002], in 4.722s
2022-04-19 15:27:42 train.py[line:78] INFO train: epoch=61, iteration=420, loss=2.731576442718506, lr=[0.002], in 4.491s
2022-04-19 15:27:47 train.py[line:78] INFO train: epoch=61, iteration=440, loss=4.256026268005371, lr=[0.002], in 4.481s
2022-04-19 15:27:51 train.py[line:78] INFO train: epoch=61, iteration=460, loss=4.2301836013793945, lr=[0.002], in 4.486s
2022-04-19 15:27:56 train.py[line:78] INFO train: epoch=61, iteration=480, loss=3.336941957473755, lr=[0.002], in 4.490s
2022-04-19 15:28:00 train.py[line:78] INFO train: epoch=61, iteration=500, loss=3.845393419265747, lr=[0.002], in 4.489s
2022-04-19 15:28:05 train.py[line:78] INFO train: epoch=61, iteration=520, loss=4.291256904602051, lr=[0.002], in 4.482s
2022-04-19 15:28:09 train.py[line:78] INFO train: epoch=61, iteration=540, loss=3.2383029460906982, lr=[0.002], in 4.497s
2022-04-19 15:28:14 train.py[line:78] INFO train: epoch=61, iteration=560, loss=2.612320899963379, lr=[0.002], in 4.512s
2022-04-19 15:28:18 train.py[line:78] INFO train: epoch=61, iteration=580, loss=4.359151840209961, lr=[0.002], in 4.488s
2022-04-19 15:28:23 train.py[line:78] INFO train: epoch=61, iteration=600, loss=4.211184501647949, lr=[0.002], in 4.495s
2022-04-19 15:28:23 train.py[line:86] INFO -------train exits, epoch=61-------
2022-04-19 15:28:42 train.py[line:78] INFO train: epoch=61, iteration=20, loss=3.213735342025757, lr=[0.002], in 18.641s
2022-04-19 15:28:47 train.py[line:78] INFO train: epoch=61, iteration=40, loss=4.1966400146484375, lr=[0.002], in 4.474s
2022-04-19 15:28:51 train.py[line:78] INFO train: epoch=61, iteration=60, loss=4.310434341430664, lr=[0.002], in 4.478s
2022-04-19 15:28:56 train.py[line:78] INFO train: epoch=61, iteration=80, loss=3.439880132675171, lr=[0.002], in 4.474s
2022-04-19 15:29:00 train.py[line:78] INFO train: epoch=61, iteration=100, loss=2.8047518730163574, lr=[0.002], in 4.484s
2022-04-19 15:29:05 train.py[line:78] INFO train: epoch=61, iteration=120, loss=4.567657947540283, lr=[0.002], in 4.475s
2022-04-19 15:29:09 train.py[line:78] INFO train: epoch=61, iteration=140, loss=4.235380172729492, lr=[0.002], in 4.525s
2022-04-19 15:29:14 train.py[line:78] INFO train: epoch=61, iteration=160, loss=3.2960104942321777, lr=[0.002], in 4.488s
2022-04-19 15:29:18 train.py[line:78] INFO train: epoch=61, iteration=180, loss=4.323269844055176, lr=[0.002], in 4.509s
2022-04-19 15:29:23 train.py[line:78] INFO train: epoch=61, iteration=200, loss=4.296812534332275, lr=[0.002], in 4.495s
2022-04-19 15:29:27 train.py[line:78] INFO train: epoch=61, iteration=220, loss=3.7309577465057373, lr=[0.002], in 4.480s
2022-04-19 15:29:32 train.py[line:78] INFO train: epoch=61, iteration=240, loss=3.025986909866333, lr=[0.002], in 4.489s
2022-04-19 15:29:36 train.py[line:78] INFO train: epoch=61, iteration=260, loss=4.605469226837158, lr=[0.002], in 4.484s
2022-04-19 15:29:40 train.py[line:78] INFO train: epoch=61, iteration=280, loss=4.011307716369629, lr=[0.002], in 4.507s
2022-04-19 15:29:45 train.py[line:78] INFO train: epoch=61, iteration=300, loss=3.0577855110168457, lr=[0.002], in 4.769s
2022-04-19 15:29:50 train.py[line:78] INFO train: epoch=61, iteration=320, loss=4.200319766998291, lr=[0.002], in 4.482s
2022-04-19 15:29:54 train.py[line:78] INFO train: epoch=61, iteration=340, loss=4.389316082000732, lr=[0.002], in 4.484s
2022-04-19 15:29:59 train.py[line:78] INFO train: epoch=61, iteration=360, loss=3.5957257747650146, lr=[0.002], in 4.480s
2022-04-19 15:30:03 train.py[line:78] INFO train: epoch=61, iteration=380, loss=3.4586029052734375, lr=[0.002], in 4.481s
2022-04-19 15:30:08 train.py[line:78] INFO train: epoch=61, iteration=400, loss=4.349735736846924, lr=[0.002], in 4.484s
2022-04-19 15:30:12 train.py[line:78] INFO train: epoch=61, iteration=420, loss=3.4903805255889893, lr=[0.002], in 4.489s
2022-04-19 15:30:17 train.py[line:78] INFO train: epoch=61, iteration=440, loss=2.92226243019104, lr=[0.002], in 4.488s
2022-04-19 15:30:21 train.py[line:78] INFO train: epoch=61, iteration=460, loss=4.186141014099121, lr=[0.002], in 4.479s
2022-04-19 15:30:26 train.py[line:78] INFO train: epoch=61, iteration=480, loss=4.28385066986084, lr=[0.002], in 4.478s
2022-04-19 15:30:30 train.py[line:78] INFO train: epoch=61, iteration=500, loss=3.376073122024536, lr=[0.002], in 4.483s
2022-04-19 15:30:35 train.py[line:78] INFO train: epoch=61, iteration=520, loss=3.9283223152160645, lr=[0.002], in 4.477s
2022-04-19 15:30:39 train.py[line:78] INFO train: epoch=61, iteration=540, loss=4.322213649749756, lr=[0.002], in 4.482s
2022-04-19 15:30:44 train.py[line:78] INFO train: epoch=61, iteration=560, loss=3.300534963607788, lr=[0.002], in 4.483s
2022-04-19 15:30:48 train.py[line:78] INFO train: epoch=61, iteration=580, loss=2.7663686275482178, lr=[0.002], in 4.487s
2022-04-19 15:30:53 train.py[line:78] INFO train: epoch=61, iteration=600, loss=4.414553642272949, lr=[0.002], in 4.478s
2022-04-19 15:30:53 train.py[line:86] INFO -------train exits, epoch=61-------
2022-04-19 15:31:13 train.py[line:78] INFO train: epoch=61, iteration=20, loss=4.2433037757873535, lr=[0.002], in 19.388s
2022-04-19 15:31:17 train.py[line:78] INFO train: epoch=61, iteration=40, loss=3.300921678543091, lr=[0.002], in 4.475s
2022-04-19 15:31:22 train.py[line:78] INFO train: epoch=61, iteration=60, loss=4.30760383605957, lr=[0.002], in 4.484s
2022-04-19 15:31:26 train.py[line:78] INFO train: epoch=61, iteration=80, loss=4.352025985717773, lr=[0.002], in 4.474s
2022-04-19 15:31:30 train.py[line:78] INFO train: epoch=61, iteration=100, loss=3.4789562225341797, lr=[0.002], in 4.486s
2022-04-19 15:31:35 train.py[line:78] INFO train: epoch=61, iteration=120, loss=2.5848727226257324, lr=[0.002], in 4.574s
2022-04-19 15:31:40 train.py[line:78] INFO train: epoch=61, iteration=140, loss=4.495070457458496, lr=[0.002], in 4.907s
2022-04-19 15:31:45 train.py[line:78] INFO train: epoch=61, iteration=160, loss=4.165657043457031, lr=[0.002], in 4.567s
2022-04-19 15:31:49 train.py[line:78] INFO train: epoch=61, iteration=180, loss=3.1118807792663574, lr=[0.002], in 4.477s
2022-04-19 15:31:54 train.py[line:78] INFO train: epoch=61, iteration=200, loss=4.364248275756836, lr=[0.002], in 4.475s
2022-04-19 15:31:58 train.py[line:78] INFO train: epoch=61, iteration=220, loss=4.297635555267334, lr=[0.002], in 4.688s
2022-04-19 15:32:03 train.py[line:78] INFO train: epoch=61, iteration=240, loss=3.4306435585021973, lr=[0.002], in 4.599s
2022-04-19 15:32:07 train.py[line:78] INFO train: epoch=61, iteration=260, loss=2.7672791481018066, lr=[0.002], in 4.479s
2022-04-19 15:32:12 train.py[line:78] INFO train: epoch=61, iteration=280, loss=4.470555305480957, lr=[0.002], in 4.474s
2022-04-19 15:32:16 train.py[line:78] INFO train: epoch=61, iteration=300, loss=3.8511507511138916, lr=[0.002], in 4.481s
2022-04-19 15:32:21 train.py[line:78] INFO train: epoch=61, iteration=320, loss=2.7874770164489746, lr=[0.002], in 4.482s
2022-04-19 15:32:25 train.py[line:78] INFO train: epoch=61, iteration=340, loss=4.15336799621582, lr=[0.002], in 4.492s
2022-04-19 15:32:30 train.py[line:78] INFO train: epoch=61, iteration=360, loss=4.3024749755859375, lr=[0.002], in 4.482s
2022-04-19 15:32:34 train.py[line:78] INFO train: epoch=61, iteration=380, loss=3.3141398429870605, lr=[0.002], in 4.483s
2022-04-19 15:32:39 train.py[line:78] INFO train: epoch=61, iteration=400, loss=3.208240509033203, lr=[0.002], in 4.481s
2022-04-19 15:32:44 train.py[line:78] INFO train: epoch=61, iteration=420, loss=4.422361373901367, lr=[0.002], in 4.911s
2022-04-19 15:32:48 train.py[line:78] INFO train: epoch=61, iteration=440, loss=3.4181718826293945, lr=[0.002], in 4.482s
2022-04-19 15:32:53 train.py[line:78] INFO train: epoch=61, iteration=460, loss=2.5357532501220703, lr=[0.002], in 4.482s
2022-04-19 15:32:57 train.py[line:78] INFO train: epoch=61, iteration=480, loss=4.163146018981934, lr=[0.002], in 4.481s
2022-04-19 15:33:01 train.py[line:78] INFO train: epoch=61, iteration=500, loss=4.286423683166504, lr=[0.002], in 4.490s
2022-04-19 15:33:06 train.py[line:78] INFO train: epoch=61, iteration=520, loss=3.0998153686523438, lr=[0.002], in 4.479s
2022-04-19 15:33:10 train.py[line:78] INFO train: epoch=61, iteration=540, loss=3.8647236824035645, lr=[0.002], in 4.477s
2022-04-19 15:33:15 train.py[line:78] INFO train: epoch=61, iteration=560, loss=4.3425211906433105, lr=[0.002], in 4.492s
2022-04-19 15:33:19 train.py[line:78] INFO train: epoch=61, iteration=580, loss=3.1044905185699463, lr=[0.002], in 4.485s
2022-04-19 15:33:24 train.py[line:78] INFO train: epoch=61, iteration=600, loss=2.5099809169769287, lr=[0.002], in 4.480s
2022-04-19 15:33:26 train.py[line:86] INFO -------train exits, epoch=61-------
2022-04-19 15:33:44 train.py[line:78] INFO train: epoch=61, iteration=20, loss=4.325160503387451, lr=[0.002], in 18.301s
2022-04-19 15:33:49 train.py[line:78] INFO train: epoch=61, iteration=40, loss=4.255892753601074, lr=[0.002], in 4.716s
2022-04-19 15:33:54 train.py[line:78] INFO train: epoch=61, iteration=60, loss=3.3476476669311523, lr=[0.002], in 4.694s
2022-04-19 15:33:58 train.py[line:78] INFO train: epoch=61, iteration=80, loss=4.247951984405518, lr=[0.002], in 4.478s
2022-04-19 15:34:03 train.py[line:78] INFO train: epoch=61, iteration=100, loss=4.299106597900391, lr=[0.002], in 4.482s
2022-04-19 15:34:07 train.py[line:78] INFO train: epoch=61, iteration=120, loss=3.276911973953247, lr=[0.002], in 4.479s
2022-04-19 15:34:12 train.py[line:78] INFO train: epoch=61, iteration=140, loss=2.536679983139038, lr=[0.002], in 4.476s
2022-04-19 15:34:16 train.py[line:78] INFO train: epoch=61, iteration=160, loss=4.503267765045166, lr=[0.002], in 4.480s
2022-04-19 15:34:21 train.py[line:78] INFO train: epoch=61, iteration=180, loss=4.1976799964904785, lr=[0.002], in 4.967s
2022-04-19 15:34:25 train.py[line:78] INFO train: epoch=61, iteration=200, loss=3.041639566421509, lr=[0.002], in 4.482s
2022-04-19 15:34:30 train.py[line:78] INFO train: epoch=61, iteration=220, loss=4.253593921661377, lr=[0.002], in 4.485s
2022-04-19 15:34:34 train.py[line:78] INFO train: epoch=61, iteration=240, loss=4.345452785491943, lr=[0.002], in 4.485s
2022-04-19 15:34:39 train.py[line:78] INFO train: epoch=61, iteration=260, loss=3.4518589973449707, lr=[0.002], in 4.487s
2022-04-19 15:34:43 train.py[line:78] INFO train: epoch=61, iteration=280, loss=2.7475266456604004, lr=[0.002], in 4.482s
2022-04-19 15:34:48 train.py[line:78] INFO train: epoch=61, iteration=300, loss=4.5890984535217285, lr=[0.002], in 4.481s
2022-04-19 15:34:52 train.py[line:78] INFO train: epoch=61, iteration=320, loss=3.87117862701416, lr=[0.002], in 4.533s
2022-04-19 15:34:58 train.py[line:78] INFO train: epoch=61, iteration=340, loss=2.6285200119018555, lr=[0.002], in 5.135s
2022-04-19 15:35:02 train.py[line:78] INFO train: epoch=61, iteration=360, loss=4.1371870040893555, lr=[0.002], in 4.825s
2022-04-19 15:35:07 train.py[line:78] INFO train: epoch=61, iteration=380, loss=4.334107398986816, lr=[0.002], in 4.527s
2022-04-19 15:35:11 train.py[line:78] INFO train: epoch=61, iteration=400, loss=3.2872979640960693, lr=[0.002], in 4.484s
2022-04-19 15:35:16 train.py[line:78] INFO train: epoch=61, iteration=420, loss=3.0285377502441406, lr=[0.002], in 4.484s
2022-04-19 15:35:20 train.py[line:78] INFO train: epoch=61, iteration=440, loss=4.2910237312316895, lr=[0.002], in 4.481s
2022-04-19 15:35:25 train.py[line:78] INFO train: epoch=61, iteration=460, loss=3.224966049194336, lr=[0.002], in 4.478s
2022-04-19 15:35:29 train.py[line:78] INFO train: epoch=61, iteration=480, loss=2.539281129837036, lr=[0.002], in 4.481s
2022-04-19 15:35:34 train.py[line:78] INFO train: epoch=61, iteration=500, loss=4.182977199554443, lr=[0.002], in 4.484s
2022-04-19 15:35:38 train.py[line:78] INFO train: epoch=61, iteration=520, loss=4.202816009521484, lr=[0.002], in 4.495s
2022-04-19 15:35:43 train.py[line:78] INFO train: epoch=61, iteration=540, loss=3.1048693656921387, lr=[0.002], in 4.515s
2022-04-19 15:35:47 train.py[line:78] INFO train: epoch=61, iteration=560, loss=3.766317367553711, lr=[0.002], in 4.501s
2022-04-19 15:35:52 train.py[line:78] INFO train: epoch=61, iteration=580, loss=4.323406219482422, lr=[0.002], in 4.495s
2022-04-19 15:35:56 train.py[line:78] INFO train: epoch=61, iteration=600, loss=3.133012294769287, lr=[0.002], in 4.482s
2022-04-19 15:35:57 train.py[line:86] INFO -------train exits, epoch=61-------
2022-04-19 15:36:18 train.py[line:78] INFO train: epoch=61, iteration=20, loss=2.5796525478363037, lr=[0.002], in 21.359s
2022-04-19 15:36:23 train.py[line:78] INFO train: epoch=61, iteration=40, loss=4.344932556152344, lr=[0.002], in 4.537s
2022-04-19 15:36:28 train.py[line:78] INFO train: epoch=61, iteration=60, loss=4.2568159103393555, lr=[0.002], in 4.962s
2022-04-19 15:36:33 train.py[line:78] INFO train: epoch=61, iteration=80, loss=3.185462713241577, lr=[0.002], in 4.848s
2022-04-19 15:36:37 train.py[line:78] INFO train: epoch=61, iteration=100, loss=4.206448078155518, lr=[0.002], in 4.473s
2022-04-19 15:36:42 train.py[line:78] INFO train: epoch=61, iteration=120, loss=4.330104827880859, lr=[0.002], in 4.470s
2022-04-19 15:36:46 train.py[line:78] INFO train: epoch=61, iteration=140, loss=3.3455677032470703, lr=[0.002], in 4.475s
2022-04-19 15:36:51 train.py[line:78] INFO train: epoch=61, iteration=160, loss=2.406639337539673, lr=[0.002], in 4.476s
2022-04-19 15:36:55 train.py[line:78] INFO train: epoch=61, iteration=180, loss=4.465795516967773, lr=[0.002], in 4.483s
2022-04-19 15:37:00 train.py[line:78] INFO train: epoch=61, iteration=200, loss=4.182986736297607, lr=[0.002], in 4.480s
2022-04-19 15:37:04 train.py[line:78] INFO train: epoch=61, iteration=220, loss=2.918998956680298, lr=[0.002], in 4.481s
2022-04-19 15:37:09 train.py[line:78] INFO train: epoch=61, iteration=240, loss=4.279352188110352, lr=[0.002], in 4.930s
2022-04-19 15:37:13 train.py[line:78] INFO train: epoch=61, iteration=260, loss=4.288712024688721, lr=[0.002], in 4.493s
2022-04-19 15:37:18 train.py[line:78] INFO train: epoch=61, iteration=280, loss=3.5320284366607666, lr=[0.002], in 4.488s
2022-04-19 15:37:22 train.py[line:78] INFO train: epoch=61, iteration=300, loss=2.804264545440674, lr=[0.002], in 4.483s
2022-04-19 15:37:27 train.py[line:78] INFO train: epoch=61, iteration=320, loss=4.462288856506348, lr=[0.002], in 4.502s
2022-04-19 15:37:31 train.py[line:78] INFO train: epoch=61, iteration=340, loss=3.7274484634399414, lr=[0.002], in 4.518s
2022-04-19 15:37:36 train.py[line:78] INFO train: epoch=61, iteration=360, loss=2.350886344909668, lr=[0.002], in 4.493s
2022-04-19 15:37:40 train.py[line:78] INFO train: epoch=61, iteration=380, loss=4.161167144775391, lr=[0.002], in 4.496s
2022-04-19 15:37:45 train.py[line:78] INFO train: epoch=61, iteration=400, loss=4.3203911781311035, lr=[0.002], in 4.481s
2022-04-19 15:37:49 train.py[line:78] INFO train: epoch=61, iteration=420, loss=3.1286299228668213, lr=[0.002], in 4.511s
2022-04-19 15:37:54 train.py[line:78] INFO train: epoch=61, iteration=440, loss=2.886903762817383, lr=[0.002], in 4.498s
2022-04-19 15:37:58 train.py[line:78] INFO train: epoch=61, iteration=460, loss=4.290177345275879, lr=[0.002], in 4.488s
2022-04-19 15:38:03 train.py[line:78] INFO train: epoch=61, iteration=480, loss=3.138707160949707, lr=[0.002], in 4.514s
2022-04-19 15:38:07 train.py[line:78] INFO train: epoch=61, iteration=500, loss=2.490962028503418, lr=[0.002], in 4.486s
2022-04-19 15:38:12 train.py[line:78] INFO train: epoch=61, iteration=520, loss=4.159367084503174, lr=[0.002], in 4.485s
2022-04-19 15:38:17 train.py[line:78] INFO train: epoch=61, iteration=540, loss=4.263922214508057, lr=[0.002], in 4.725s
2022-04-19 15:38:21 train.py[line:78] INFO train: epoch=61, iteration=560, loss=3.0478386878967285, lr=[0.002], in 4.498s
2022-04-19 15:38:26 train.py[line:78] INFO train: epoch=61, iteration=580, loss=3.774724245071411, lr=[0.002], in 4.595s
2022-04-19 15:38:30 train.py[line:78] INFO train: epoch=61, iteration=600, loss=4.311269760131836, lr=[0.002], in 4.501s
2022-04-19 15:38:31 train.py[line:86] INFO -------train exits, epoch=61-------
2022-04-19 15:38:50 train.py[line:78] INFO train: epoch=61, iteration=20, loss=2.892183542251587, lr=[0.002], in 19.257s
2022-04-19 15:38:55 train.py[line:78] INFO train: epoch=61, iteration=40, loss=2.482438325881958, lr=[0.002], in 4.488s
